timestamp,frequency_Hz,frequency_MHz,rms,active
2025-08-30T13:13:03.525213,146550000,146.55,0.0,0
2025-08-30T13:13:03.609871,146575000,146.575,0.0,0
2025-08-30T13:13:03.691482,146600000,146.6,0.0,0
2025-08-30T13:13:03.785446,146625000,146.625,0.0,0
2025-08-30T13:13:03.869819,146650000,146.65,0.0,0
2025-08-30T13:13:03.952138,146675000,146.675,0.0,0
2025-08-30T13:13:04.034469,146700000,146.7,0.0,0
2025-08-30T13:13:04.117451,146725000,146.725,0.0,0
2025-08-30T13:13:04.200431,146750000,146.75,0.0,0
2025-08-30T13:13:04.289971,146775000,146.775,0.0,0
2025-08-30T13:13:04.383070,146800000,146.8,0.0,0
2025-08-30T13:13:04.461024,146825000,146.825,0.0,0
2025-08-30T13:13:04.545761,146850000,146.85,0.0,0
2025-08-30T13:13:04.632671,146875000,146.875,0.0,0
2025-08-30T13:13:04.721144,146900000,146.9,0.0,0
2025-08-30T13:13:04.811741,146925000,146.925,0.0,0
2025-08-30T13:13:04.901787,146950000,146.95,0.0,0
2025-08-30T13:13:04.983473,146975000,146.975,0.0,0
2025-08-30T13:13:05.073831,147000000,147.0,0.0,0
2025-08-30T13:13:05.163867,147025000,147.025,0.0,0
2025-08-30T13:13:05.248179,147050000,147.05,0.0,0
2025-08-30T13:13:05.338498,147075000,147.075,0.0,0
2025-08-30T13:13:05.472256,147100000,147.1,0.0,0
2025-08-30T13:13:05.567027,147125000,147.125,0.0,0
2025-08-30T13:13:05.646569,147150000,147.15,0.0,0
2025-08-30T13:13:05.737323,147175000,147.175,0.0,0
2025-08-30T13:13:05.823636,147200000,147.2,0.0,0
2025-08-30T13:13:05.914989,147225000,147.225,0.0,0
2025-08-30T13:13:05.996292,147250000,147.25,0.0,0
2025-08-30T13:13:06.085227,147275000,147.275,0.0,0
2025-08-30T13:13:06.174908,147300000,147.3,0.0,0
2025-08-30T13:13:06.263586,147325000,147.325,0.0,0
2025-08-30T13:13:06.359680,147350000,147.35,0.0,0
2025-08-30T13:13:06.443287,147375000,147.375,0.0,0
2025-08-30T13:13:06.531364,147400000,147.4,0.0,0
2025-08-30T13:13:06.617524,147425000,147.425,0.0,0
2025-08-30T13:13:06.700833,147450000,147.45,0.0,0
2025-08-30T13:13:06.789606,147475000,147.475,0.0,0
2025-08-30T13:13:06.874967,147500000,147.5,0.0,0
2025-08-30T13:13:06.959822,147525000,147.525,0.0,0
2025-08-30T13:13:07.043296,147550000,147.55,0.0,0
2025-08-30T13:13:07.125510,147575000,147.575,0.0,0
2025-08-30T13:13:07.207739,147600000,147.6,0.0,0
2025-08-30T13:13:07.302380,147625000,147.625,0.0,0
2025-08-30T13:13:07.389535,147650000,147.65,0.0,0
2025-08-30T13:13:07.478949,147675000,147.675,0.0,0
2025-08-30T13:13:07.566553,147700000,147.7,0.0,0
2025-08-30T13:13:07.657251,147725000,147.725,0.0,0
2025-08-30T13:13:07.742084,147750000,147.75,0.0,0
2025-08-30T13:13:07.827533,147775000,147.775,0.0,0
2025-08-30T13:13:07.908724,147800000,147.8,0.0,0
2025-08-30T13:13:07.997845,147825000,147.825,0.0,0
2025-08-30T13:13:08.086698,147850000,147.85,0.0,0
2025-08-30T13:13:08.169677,147875000,147.875,0.0,0
2025-08-30T13:13:08.258137,147900000,147.9,0.0,0
2025-08-30T13:13:08.344831,147925000,147.925,0.0,0
2025-08-30T13:13:08.430609,147950000,147.95,0.0,0
2025-08-30T13:13:08.507457,147975000,147.975,0.0,0
2025-08-30T13:13:08.596277,148000000,148.0,0.0,0
2025-08-30T13:13:09.686241,144000000,144.0,0.0,0
2025-08-30T13:13:09.769228,144025000,144.025,0.0,0
2025-08-30T13:13:09.852988,144050000,144.05,0.0,0
2025-08-30T13:13:09.935659,144075000,144.075,0.0,0
2025-08-30T13:13:10.017985,144100000,144.1,0.0,0
2025-08-30T13:13:10.103665,144125000,144.125,0.0,0
2025-08-30T13:13:10.187293,144150000,144.15,0.0,0
2025-08-30T13:13:10.272057,144175000,144.175,0.0,0
2025-08-30T13:13:10.356666,144200000,144.2,0.0,0
2025-08-30T13:13:10.443608,144225000,144.225,0.0,0
2025-08-30T13:13:10.530976,144250000,144.25,0.0,0
2025-08-30T13:13:10.620539,144275000,144.275,0.0,0
2025-08-30T13:13:10.716499,144300000,144.3,0.0,0
2025-08-30T13:13:10.799442,144325000,144.325,0.0,0
2025-08-30T13:13:10.883095,144350000,144.35,0.0,0
2025-08-30T13:13:10.975155,144375000,144.375,0.0,0
2025-08-30T13:13:11.061184,144400000,144.4,0.0,0
2025-08-30T13:13:11.147516,144425000,144.425,0.0,0
2025-08-30T13:13:11.238903,144450000,144.45,0.0,0
2025-08-30T13:13:11.317845,144475000,144.475,0.0,0
2025-08-30T13:13:11.407595,144500000,144.5,0.0,0
2025-08-30T13:13:11.497454,144525000,144.525,0.0,0
2025-08-30T13:13:11.582857,144550000,144.55,0.0,0
2025-08-30T13:13:11.666703,144575000,144.575,0.0,0
2025-08-30T13:13:11.754102,144600000,144.6,0.0,0
2025-08-30T13:13:11.835762,144625000,144.625,0.0,0
2025-08-30T13:13:11.918399,144650000,144.65,0.0,0
2025-08-30T13:13:12.001209,144675000,144.675,0.0,0
2025-08-30T13:13:12.100524,144700000,144.7,0.0,0
2025-08-30T13:13:12.178770,144725000,144.725,0.0,0
2025-08-30T13:13:12.326843,144750000,144.75,0.0,0
2025-08-30T13:13:12.411990,144775000,144.775,0.0,0
2025-08-30T13:13:12.495450,144800000,144.8,0.0,0
2025-08-30T13:13:12.583295,144825000,144.825,0.0,0
2025-08-30T13:13:12.663390,144850000,144.85,0.0,0
2025-08-30T13:13:12.750458,144875000,144.875,0.0,0
2025-08-30T13:13:12.834090,144900000,144.9,0.0,0
2025-08-30T13:13:12.914650,144925000,144.925,0.0,0
2025-08-30T13:13:12.996180,144950000,144.95,0.0,0
2025-08-30T13:13:13.082481,144975000,144.975,0.0,0
2025-08-30T13:13:13.167491,145000000,145.0,0.0,0
2025-08-30T13:13:13.251289,145025000,145.025,0.0,0
2025-08-30T13:13:13.335435,145050000,145.05,0.0,0
2025-08-30T13:13:13.417108,145075000,145.075,0.0,0
2025-08-30T13:13:13.499139,145100000,145.1,0.0,0
2025-08-30T13:13:13.586706,145125000,145.125,0.0,0
2025-08-30T13:13:13.680429,145150000,145.15,0.0,0
2025-08-30T13:13:13.776577,145175000,145.175,0.0,0
2025-08-30T13:13:13.862268,145200000,145.2,0.0,0
2025-08-30T13:13:13.955254,145225000,145.225,0.0,0
2025-08-30T13:13:14.037452,145250000,145.25,0.0,0
2025-08-30T13:13:14.125966,145275000,145.275,0.0,0
2025-08-30T13:13:14.220223,145300000,145.3,0.0,0
2025-08-30T13:13:14.309936,145325000,145.325,0.0,0
2025-08-30T13:13:14.398438,145350000,145.35,0.0,0
2025-08-30T13:13:14.488676,145375000,145.375,0.0,0
2025-08-30T13:13:14.576937,145400000,145.4,0.0,0
2025-08-30T13:13:14.655991,145425000,145.425,0.0,0
2025-08-30T13:13:14.744799,145450000,145.45,0.0,0
2025-08-30T13:13:14.841600,145475000,145.475,0.0,0
2025-08-30T13:13:14.923611,145500000,145.5,0.0,0
2025-08-30T13:13:15.016274,145525000,145.525,0.0,0
2025-08-30T13:13:15.107645,145550000,145.55,0.0,0
2025-08-30T13:13:15.195438,145575000,145.575,0.0,0
2025-08-30T13:13:15.286211,145600000,145.6,0.0,0
2025-08-30T13:13:15.377164,145625000,145.625,0.0,0
2025-08-30T13:13:15.460963,145650000,145.65,0.0,0
2025-08-30T13:13:15.548669,145675000,145.675,0.0,0
2025-08-30T13:13:15.637119,145700000,145.7,0.0,0
2025-08-30T13:13:15.724553,145725000,145.725,0.0,0
2025-08-30T13:13:15.810124,145750000,145.75,0.0,0
2025-08-30T13:13:15.894716,145775000,145.775,0.0,0
2025-08-30T13:13:15.989254,145800000,145.8,0.0,0
2025-08-30T13:13:16.077038,145825000,145.825,0.0,0
2025-08-30T13:13:16.162459,145850000,145.85,0.0,0
2025-08-30T13:13:16.250220,145875000,145.875,0.0,0
2025-08-30T13:13:16.338691,145900000,145.9,0.0,0
2025-08-30T13:13:16.423786,145925000,145.925,0.0,0
2025-08-30T13:13:16.505263,145950000,145.95,0.0,0
2025-08-30T13:13:16.589025,145975000,145.975,0.0,0
2025-08-30T13:13:16.668342,146000000,146.0,0.0,0
2025-08-30T13:13:16.747448,146025000,146.025,0.0,0
2025-08-30T13:13:16.836483,146050000,146.05,0.0,0
2025-08-30T13:13:16.919753,146075000,146.075,0.0,0
2025-08-30T13:13:17.005593,146100000,146.1,0.0,0
2025-08-30T13:13:17.091139,146125000,146.125,0.0,0
2025-08-30T13:13:17.173034,146150000,146.15,0.0,0
2025-08-30T13:13:17.255769,146175000,146.175,0.0,0
2025-08-30T13:13:17.339686,146200000,146.2,0.0,0
2025-08-30T13:13:17.420397,146225000,146.225,0.0,0
2025-08-30T13:13:17.503458,146250000,146.25,0.0,0
2025-08-30T13:13:17.587991,146275000,146.275,0.0,0
2025-08-30T13:13:17.670917,146300000,146.3,0.0,0
2025-08-30T13:13:17.761026,146325000,146.325,0.0,0
2025-08-30T13:13:17.846955,146350000,146.35,0.0,0
2025-08-30T13:13:17.927312,146375000,146.375,0.0,0
2025-08-30T13:13:18.010983,146400000,146.4,0.0,0
2025-08-30T13:13:18.152755,146425000,146.425,0.0,0
2025-08-30T13:13:18.239700,146450000,146.45,0.0,0
2025-08-30T13:13:18.320578,146475000,146.475,0.0,0
2025-08-30T13:13:18.407287,146500000,146.5,0.0,0
2025-08-30T13:13:18.494119,146525000,146.525,0.0,0
2025-08-30T13:13:18.579070,146550000,146.55,0.0,0
2025-08-30T13:13:18.663190,146575000,146.575,0.0,0
2025-08-30T13:13:18.745318,146600000,146.6,0.0,0
2025-08-30T13:13:18.829191,146625000,146.625,0.0,0
2025-08-30T13:13:18.919322,146650000,146.65,0.0,0
2025-08-30T13:13:19.002775,146675000,146.675,0.0,0
2025-08-30T13:13:19.085760,146700000,146.7,0.0,0
2025-08-30T13:13:19.170976,146725000,146.725,0.0,0
2025-08-30T13:13:19.258695,146750000,146.75,0.0,0
2025-08-30T13:13:19.350523,146775000,146.775,0.0,0
2025-08-30T13:13:19.438410,146800000,146.8,0.0,0
2025-08-30T13:13:19.526473,146825000,146.825,0.0,0
2025-08-30T13:13:19.611735,146850000,146.85,0.0,0
2025-08-30T13:13:19.691970,146875000,146.875,0.0,0
2025-08-30T13:13:19.773272,146900000,146.9,0.0,0
2025-08-30T13:13:19.858509,146925000,146.925,0.0,0
2025-08-30T13:13:19.945940,146950000,146.95,0.0,0
2025-08-30T13:13:20.035723,146975000,146.975,0.0,0
2025-08-30T13:13:20.122598,147000000,147.0,0.0,0
2025-08-30T13:13:20.208707,147025000,147.025,0.0,0
2025-08-30T13:13:20.301636,147050000,147.05,0.0,0
2025-08-30T13:13:20.386330,147075000,147.075,0.0,0
2025-08-30T13:13:20.470506,147100000,147.1,0.0,0
2025-08-30T13:13:20.560071,147125000,147.125,0.0,0
2025-08-30T13:13:20.642228,147150000,147.15,0.0,0
2025-08-30T13:13:20.728035,147175000,147.175,0.0,0
2025-08-30T13:13:20.810077,147200000,147.2,0.0,0
2025-08-30T13:13:20.894367,147225000,147.225,0.0,0
2025-08-30T13:13:20.975958,147250000,147.25,0.0,0
2025-08-30T13:13:21.060874,147275000,147.275,0.0,0
2025-08-30T13:13:21.143501,147300000,147.3,0.0,0
2025-08-30T13:13:21.228549,147325000,147.325,0.0,0
2025-08-30T13:13:21.310424,147350000,147.35,0.0,0
2025-08-30T13:13:21.395167,147375000,147.375,0.0,0
2025-08-30T13:13:21.483440,147400000,147.4,0.0,0
2025-08-30T13:13:21.568437,147425000,147.425,0.0,0
2025-08-30T13:13:21.648561,147450000,147.45,0.0,0
2025-08-30T13:13:21.734119,147475000,147.475,0.0,0
2025-08-30T13:13:21.825093,147500000,147.5,0.0,0
2025-08-30T13:13:21.918881,147525000,147.525,0.0,0
